"Dr. Richard H. Linton has been named the 15th President of Kansas State University by the Kansas Board of Regents.

We welcome the Linton family to #KState and look forward to a promising future.",12/2/2021 11:06,"Congratulations
President Linton! We are all rooting for you. Welcome to the family.",Welcome Dr. Linton. Purple looks good on you!,Congrats Dr. Linton! Excited to have a land-grant alumnus leading our alma mater!,Welcome to KSU and Manhattan!,WOW! From my current university NC State University to my alma mater! Congrats Dr. Linton::: we will miss you at NCSU::: but I hope you fall in love with Kansas State University and Manhattan!,"Congratulations
and welcome to the #Family! 💜",Looks like a great choice!,"Congratulations
👏 👏!",Welcome to KSU,Welcome to Manhattan and KSU !,"Congratulations
and welcome to K-State!","Congratulations
Mr. President","Congratulations
Dr. Linton! All the best.","KANSAS ST. vs SOUTH CAROLINA
📺Watch live : http://
knoketv.realunit
edsports.com/
ncaa.php",Another old white man. That is surprising.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"When the world paused due to coronavirus::: K-State researchers doubled down. Since the start of the pandemic::: K-State COVID-19 research has received $12 million+ in grant awards::: three technology option or license agreements and conducted 20+ studies at the Biosecurity Research Institute. Read about ongoing research and more in Seek::: the K-State research magazine at k-state.edu/seek.

K-STATE.EDU
Seek magazine",6/2/2021 22:05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Updates to K-State's face covering and physical distancing guidance takes effect today – both are now optional on K-State campuses and at university events.
www.k-state.edu/today/info/announcement/?id=75513

K-Staters who have not received the COVID-19 vaccine are strongly encouraged to do so. Lafene Health Center is offering vaccine appointments now until July 30.

K-STATE.EDU
K-State updates face covering::: physical distancing guidance::: effective June 2",6/2/2021 14:34,👏👏K~State 💜,💜💜💜,Brenda Williams,Great news! Thank you K-State::: now these students can enjoy their college experience and experience the true collaborative college education! Keep it up! Go Cats 👌🏼 💜,Will professors still have the option of holding class virtually or will classes be in person going forward?,Woot!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Online registration is open to schedule your visit to the Manhattan campus this summer. During your on-campus experience::: you’ll be able to meet with representatives from an academic area of interest::: tour the campus and learn more about what life at K-State has to offer you! www.k-state.edu/visit

K-STATE.EDU
Schedule your visit | Kansas State University Manhattan Campus",6/1/2021 15:42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"This Memorial Day::: we remember all who gave their lives in service for our country.

The World War II Memorial honors K-State students and faculty who served during the war. The memorial::: located near McCain Auditorium on the Manhattan campus::: creates reflection for onlookers::: both of themself and the soldiers' sacrifice.",5/31/2021 13:15,Beautiful memorial to remember those that gave everything selflessly for all of us to enjoy the freedoms we have 🇺🇸🇺🇸,Happy memorial day to the United States of America,❤️🇱🇷❤️,This is a beautiful memorial!🇺🇸💜,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""Where can I sign up for fall classes?"" is one of the most common questions K-State receives from incoming students. The answer is easy::: at New Student Orientation!

Orientation for the Manhattan campus happens in the month of June and is when incoming students will virtually meet with their academic advisor. All incoming students must participate in order to enroll in classes. Sign up at k-state.edu/orientation.",5/27/2021 15:07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COVID-19 vaccines are available at Lafene Health Center weekdays through July 30. Complete details at www.k-state.edu/covid-19/vaccine/.,5/25/2021 19:43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Teaching and connecting with students can be challenging in any given semester::: but a pandemic only makes it more difficult. Despite challenges::: K-State faculty members found effective ways to adapt to online teaching and build relationships to best reach their students.

Four faculty members have been recognized and awarded the 2021 Commerce Bank and W.T. Kemper Foundation Outstanding Undergraduate Teaching Award. Read more about how each faculty member utilized different ways to provide a great education and to connect to their students. www.k-state.edu/media/newsreleases/2021-05/commerce-bank-teaching-awards.html",5/25/2021 15:40,Beautiful people,"Congratulations
::: Nikki Meritt!!! You are such an inspiring educator!!! 🥰💜",This school has the best distance learning program. My professors went above and beyond to communicate !,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Set yourself up for success as you prepare for the next step in your education with K-State ACT workshops. Virtual and in-person sessions are available in May::: June and July. Get the details and register at k-state.edu/act.,5/24/2021 22:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""Mary Jo and I truly loved our time at K-State and working with students::: faculty and staff. Being president of my alma mater was one of the most fulfilling jobs I’ve ever had."" - President Myers

Read the announcement of his retirement at www.k-state.edu/today/announcement/?id=75406.",5/24/2021 14:29,The. Best. President. Ever.,Larry Janke. You better visit this fall if you want to see your friend.,"We likewise appreciate the work that KSU does at Makerere University Kampala.
LONG LIVE KSU","Congratulations
::: Mr President! Kansas State will miss you both. Will you be going back to Virginia or staying in Kansas? Best wishes and a long life to you as well.",Thank you for your service to our country and my alma mater KSU. EMAW,SMN::: KSU. Great human! Thanks for your service::: military and to our school! 💜,"Congratulations
on your retirement and thank you for your service!",Best for you,Thank you to the Myers for their time and dedication to KSU.,Thanks for your service. Really enjoyed your leadership for KSU as we worked on Jayhawks For Higher Education alongside our Wildcat peers.,Thank you to President and Mary Jo Myers for your tremendous service and for being great ambassadors. 💜,How can one get admission into Kansas State University,I also want to thank President Myers for his leadership and dedication to Kansas State University personally.,"So congratulations
President Myers (Gen. Ret) on your upcoming retirement. Sir::: I met you::: and your wife::: when you were the Chairman of the Joint Chiefs of Staff; when you visited us during a USO tour while I was deployed to Kosovo back in 2005. You had Gale Sayers with you as part of the tour. At the time::: I had a GED and no thoughts of higher education::: as I was already in my early 40s. After I separated from the military::: I ended up going to K-State through the VA's VR&E program where I attended some classes in the building named in your honor. I graduated with a degree::: then went on to earn my MSW. Then::: you came back to Kansas and wound up President of our Alma Mater. Makes me proud to have met you::: and I hold you::: and your wife who also made sacrifices as a military spouse::: in the highest esteem for your service to our Country::: and to our University. Good luck with whatever the future holds for you both.",Your service has been above and beyond!,Best wishes to you General Myers and MJ. Have a great retirement Sir::: you’ve certainly earned it. 👍,Best wishes President and Mrs. Myers. I met you when I was a freshman at the 50th AF Ball in 1997. I was thrilled when you became Chairman::: but not as delighted as when you became K-State president. Thank you.,Hello General Myers & Mary Jo! Would like to get together with you in September when my brother Roger is here from Ohio. You were friends with our parents Mel & Mary House! Unfortunately they have both passed away now. We hope to be able to visit with you before you retire. I have some good pictures of all of you together! It sounds like you have done a wonderful job there in Manhattan! Thankyou! God Bless You both!,"Not sure why my name is in this post??? I have no idea who these people are and I have no association tith this University...??
??",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Roadways on and around the Manhattan campus will be blocked off tomorrow for the Bill Snyder Highway Half Marathon and 5K races.

Kansas State University Police Department
May 21 at 6:34 AM ·

On Saturday::: May 22::: the Bill Snyder Highway Half Marathon and 5K races will occur on and around K-State's Manhattan campus. Please avoid the area if possible while the races are going on. Expect roadways on and around campus to be blocked off during the race.

Please be courteous to runners during the races. Below is a map of the race route.",5/21/2021 16:09,وردا 💙✋,Adelyn Smith,How about a vague hint about time as in hours.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"You are resilient::: a world-changer and a difference-maker. You are a
K-State graduate. Congratulations to our next generation of K-State alumni.",5/20/2021 15:06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
With more than 250 degree programs::: endless campus leadership opportunities::: real-world experiences and 200:::000+ alumni::: K-State gives you the resources and support to be the next change-maker. The time to start your K-State journey is here. k-state.edu,5/18/2021 22:50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""I know a spot that I love full well::: 'Tis not in forest nor yet in dell; Ever it holds me with magic spell::: I think of thee::: Alma Mater.""

Congratulations Class of 2021! You have shown perseverance::: strength and determination. We wish you the best as you begin your next chapter.",5/18/2021 15:43,Thank you for a wonderful and memorable college experience!,"Congratulations
class of 2021! 🤩🐾💜","Congratulations
to all the graduates::: but especially::: my grandson::: Christopher Ceballos!",Wish we could get my daughters diploma as a Fall 2020 graduate of KSU-College of Education is still holding it captive. We have tried for months to get ahold of someone to no avail. COVID-19-Class of 2020 had many Challenges but it sure would be great to get that HARD earned diploma that we paid for 🎓::: s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Enjoy your summer::: Wildcats!,5/17/2021 16:50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Update - Family and friends of the K-State Engineering graduates are invited to watch the live stream of the commencement ceremony in Fiedler Hall Auditorium::: Engineering Hall Auditorium or Paslay Auditorium in the Engineering Complex. It will also be streamed in the Union Courtyard and Forum Hall. Watch online at www.k-state.edu/graduation/ceremonies/spring2021/engineering.html.

Due to inclement weather in the Manhattan area::: the College of Engineering commencement ceremony scheduled for 6 p.m. tonight will move to the K-State Student Union Ballroom for graduates only. Family and friends will be able to watch online.

Visit k-state.edu/graduation for additional information.

K-STATE.EDU
Commencement Ceremonies",5/16/2021 20:21,How sad! But at least they are doing it!,"I love K-State::: but I have say poor planning::: after the last year we all have had these kids deserve better. These kiddos worked so hard::: I’m feeling so sorry for them.
K-State this can’t be your best ?",Wish they would have moved them all inside today.,I’m heartbroken and disappointed at the poor planning. Now need to race home to KC Metro as nowhere to live stream other than a phone here in Manhattan😢,"Congratulations
to Megan Lehman::: College of Engineering.",As an alumni and parent of a future student of K-State and the College of Engineering::: this is absolutely horrible and irresponsible planning to not allow parents and family to attend. Why should I still send my kid to KState? I’ll save the out of state tuition if this is how you treat graduates now.,Family and friends of the K-State Engineering graduates are invited to watch the live stream of the commencement ceremony in Fiedler Hall Auditorium::: Engineering Hall Auditorium or Paslay Auditorium in the Engineering Complex. It will also be streamed in the Union Courtyard and Forum Hall.,Extremely unorganized 😞,The ceremony could’ve been held in a place that parents can attend. We’ve supported and worked hard to provide for our children and we deserve to be able to see our graduates in person walk across the stage and be recognized for their hard work and achievements. We would’ve gladly social distanced and worn our masks-Signed a waiver::: whatever was necessary to attend in person. As a parent I’m very disappointed in Kstate’s decision on this ceremony. Kstate Family?,"I couldn’t be more disappointed in my beloved K-State for not ensuring that the backup plan still included the ability for parents and family members to be live and in person.

The people we are trusting to provide a quality higher education can’t manage to figure this out?

Come on K-State. You are better than this!",The University did the best they could to plan the graduation events with backup considerations while still providing the necessary safety measures for everyone in attendance. If Bramlage is under construction then they have limited indoor options for large events. Unfortunately they can't control the weather.,Who knew spring might bring rain in Kansas? Obviously not KSU....,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9:40 a.m. Commencement Schedule Change - Due to inclement weather the 10 a.m. College of Agriculture commencement ceremony will be combined with the 1 p.m. College of Business ceremony. Gates are anticipated to open at noon.

Due to weather in the Manhattan area::: the College of Agriculture commencement ceremony scheduled for 8 a.m.::: today::: May 16::: has been delayed by two hours. The commencement ceremony will begin at 10 a.m. and the gates will open at 9 a.m.

At this time::: all other ceremonies will remain at their scheduled time. Text kstategrad to 888777 for weather-related updates.",5/16/2021 11:22,Will texts actually go out? I haven’t seen anything come through and I signed up for them.,Lexus Gower Hannah Spriggs,Leticia Lozano,Hannah Seymore,"Will they have it::: if it’s just rain and no lightening/
thunder?",Kansas State University I got a text saying there’s a 30 minute lightning delay. I’m assuming that means gates now open at 9:30 but will the ceremony start at 10 or 10:30?,Where’s plan B,"How do you
Sign up for texts?",Are students allowed to have umbrellas?,Stacy Doherty,We know it takes a long time to prepare speeches::: but it would be great if we just forgot those and got the graduates across the stage!!,NEKRNS: due to lightning::: the Ag commencement scheduled to begin at 10 a m will be combined with the 1 p m ceremony. gates will open at noon.,Ksu you deserve a massive F for your handling of this. Call this damn thing and move on. What a joke!,Commencement Schedule Change - Due to inclement weather the 10 a.m. College of Agriculture commencement ceremony will be combined with the 1 p.m. College of Business ceremony. Gates are anticipated to open at noon.,Since we are combining with the 1pm will the link for the virtual ceremony be the same or different,College of Ag should just graduate in Weber area,Why wasn't there an alternative plan for an indoor place? We have come from Michigan and I'm sure others have traveled just as far.,I wish they thought this out more and had a Plan B like INSIDE!,Lexus Gower - should’ve just held the Ag commencement in Weber arena::: in true Ag-Fashion 😂,Y'all are salty today. That's not the K-State way. You sound like a bunch of cranky Sooners. We love you::: K-State staff. You've had a hard year. You've worked hard and taken great care of our kids. Thank you for being so professional and caring. #emaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
