Does Spotify's popularity and influence in the music industry come with bias? After reviewing Spotify's New Music Friday playlists::: University of Minnesota Carlson School of Management researchers found that the music app actually uses its platform to promote the underdogs. Learn more: https://z.umn.edu/77je  Z.UMN.EDU Spotify is Powerful. Is it Biased?,2021-10-15 14:30:06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Researchers from the College of Science and Engineering::: University of Minnesota have discovered a liquid coating that::: when applied to face masks::: could potentially remove the COVID-19 virus on contact.  Learn more: https://cse.umn.edu/college/feature-stories/antiviral-mask-coating-could-strengthen-protection-against-covid-19,2021-10-14 15:02:18,You’re doing beyond. Thank you for being the minds that you are! This world needs you.,Sounds great!,Good Job Tariq Basta,Ben Reed Did you know about this?,Beautiful ❤️❤️,Tariq Basta🎉🎉🎉,Face masks don't work.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Is everyone ready for sweater weather?,2021-10-13 15:01:18,Love the change of seasons! 💛🧡💛,I am if that means hockey sweaters. Go Gophers!!,Always!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
It's apple orchard season! Find out how each of the eighteen University of Minnesota apple varieties got their tasty names: https://cfans.umn.edu/news/apple-varieties-names,2021-10-12 15:01:48,Shawna Rogers,Thank you Dr. David Bedford!!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#UMNdriven Spotlight: Yayoua Yang is an undergraduate student pursuing a double major in Graphic Design and Strategic Communications. She came to the U of M because of the diverse student communities and endless opportunities for growth.,2021-10-11 14:01:29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nature really does love maroon & gold! #UMNproud,2021-10-09 16:55:07,Absolutely AWESOME!!!!!,Rod Nelson,Viva La H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Welcome to the Fall semester! What has the University of Minnesota been up to so far? Check out this month's ""UMN Headlines"" video to find out: https://www.youtube.com/watch?v=jK2zU3vPwps #UMNproud  YOUTUBE.COM UMN Headlines: October 2021",2021-10-08 17:00:40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🍂🍁🍂🍁,2021-10-07 17:00:09,Been there many times!,Is that Burton Hall ??,Northrop Auditorium I believe.,Missed you,😎,Thou shalt be our Northern Star,❤️😍,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A UMN Twin Cities research team was the first in the world to use 2D Long Film imaging. This technology has a unique ability to capture long X-ray images::: and provides more quality and clarity to surgeons than traditional imaging. Learn more: https://med.umn.edu/news-events/medical-school-research-team-first-world-use-2d-long-film-imaging  MED.UMN.EDU Medical School Research Team is First in the World to Use 2D Long Film Imaging,2021-10-07 14:02:37,😮,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Goldy just wanted to stop by and say hey! 〽️ #UMNproud,2021-10-06 16:26:43,I love that goofy Gopher. He never fails to make me smile.,I would like to have a sweater or sweatshirt like the one Goldy wears in this statue and his logo. Maroon with a big gold M on the front and the two gold stripes high up on the sleeves.  Seriously::: I’d give the bookstore all my money for one of those…,I'm lovin it ❤️,Elaine Swanson show Annie hehe,https:// write-paper-for- me.online/ ?rt=UJ0fJGPf these guys can help you,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Happy World Teachers Day! Thank you to all of our faculty::: instructors and teachers for your hard work and dedication to our students. #UMNproud,2021-10-05 14:30:20,Happy day😍,200 Master Professors 3Teacher ( 3Educator ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
This view of the UMN Twin Cities campus during the fall is un-be-leaf-able! 🍂,2021-10-04 15:01:09,Where was this photo taken? I'm a photographer and would love to get some shots like that!,Ava Yablonski,Is there a FB parent group for University of MN twin cities campus?,Thank you for the reminder (from Indiana) of my beautiful MN! 🍁🍂,Joy Onruethai,I visited a few years ago. (in the summer) But the campus was so beautiful,Such a beautiful campus!,Beautiful!!,Beautiful place ❤️,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
By adding combinations of carbon::: hydrogen::: and oxygen atoms to stubborn::: hard-to-evaporate metals::: College of Science and Engineering::: University of Minnesota researchers discovered a cheaper and safer way to transform elements into thin films. Learn more: https://cse.umn.edu/college/news/new-technology-will-allow-important-metals-be-made-more-efficiently,2021-10-02 15:01:36,❤️,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gophers spotted in the wild! 👀,2021-10-01 17:01:06,Eye spy with my lil eye….:::.💛,Uh oh. Goldy is hiding.,THE GHOST,Praful Das 😎,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Our fellow Gophers make campus that much better! #UMNproud,2021-09-30 17:01:23,Go Band! LOVE this! 🎶🎶🎶,Love the band::: Pride of Minnesota!,Lisa Hilliard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Having difficulty sleeping this semester? Michael Howell from the University of Minnesota Medical School speaks about how time outdoors is important for getting a restful sleep. Read more: https://z.umn.edu/75tx,2021-09-28 15:01:21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
There's no place like home! 〽️,2021-09-27 14:30:09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
We're fall-ing for these Minnesota sunsets! 🍂,2021-09-25 17:30:10,G Qadir Yaftali,Sure::: bathed in sunset colors::: beautiful facade::: looks like the stuff of dreams. Step inside on finals day::: nightmares all around. Class of ‘99 representing this homecoming ;),Minnesota::::::::: Minneapolis.  I live in Owatonna 🙏,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Second Harvest Heartland::: a Twin-Cities-based food bank::: partnered with University of Minnesota Carlson School of Management students to show where resources go underused. This model will help people who are food insecure. Learn more: https://z.umn.edu/75mt  TWIN-CITIES.UMN.EDU Business students are using analytics to fight for food access,2021-09-24 15:00:17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Having a ruff week? Stop by a PAWS event near you to de-stress! 🐶 https://boynton.umn.edu/paws,2021-09-23 19:00:14,It really helps to distress is there’s a dog around!,Kelly Vincelette I think we should do something like this at work!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
We love seeing Gophers learn and grow! #UMNproud,2021-09-22 16:30:18,https:// www.amazon.com/ dp/B09DTXVLVN Graduate students and engineers enthusiastic for new knowledge::: do your research. Nuclear Power::: Windmills::: and Solar are green energy systems. But. Conclusion: Eliminating Energy Inequality and Climate Change can improve developing nations’ economies.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
U of M Twin Cities researchers lead in the search for 1.5 million-year-old Antarctic ice to help understand our climate. Heidi Roop with CFANS will support the National Science Foundation (NSF) Center for Oldest Ice Exploration. Find out more! https://cfans.umn.edu/news/earth-climate-coldex,2021-09-21 15:00:23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Goldy's searching for fellow Gophers to highlight::: and you could be one of them! 🌟 Students and Alumni::: share your UMN Twin Cities experience with us and you could be featured as a #UMNdriven spotlight on our social channels!  Fill out the form at z.umn.edu/umndrivenspotlight so we can learn about YOU! #UMNproud,2021-09-20 15:00:06,Ava Yablonski,G Qadir Yaftali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Goldy hour is the new golden hour. ☀️,2021-09-19 17:00:08,I'll be seeing you next Saturday!,Great photo Goldy Gorper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ticks may be gross::: but targeting tickborne diseases is essential to public health. Researcher Benedict Khoo and his team studies the real-world effects that ticks and the bacteria they carry can have for both animals and humans. Want to learn more? Visit: https://z.umn.edu/74of  TWIN-CITIES.UMN.EDU Ticks Research,2021-09-18 17:00:20,If you need anyone to test Im offering. Tissue::: blood::: bone marrow::: neurological testing::: psychological - whatever you need to find some help for people suffering with this... Miserable disease! I do not believe non-suffering Lyme disease people know the extent of what this disease does to a person. There needs to be more accurate testing::: effective treatment options::: and training/ guidelines for diagnosis and treatment.,Read the article before asking why.,Thank you foe sharing and happy researching to Benedict Khoo and his team,Much needed research::: thank you.,The answer is more opossums,It says why::: to study tick borne illness that makes people and animals sick. Read something longer than a meme.,I say just do controlled burns. Solve the tick population the natural way and it’ll lessen tick borne illnesses.,John Dynneson fatigue::: joint pain::: weekly bouts of flu like nausea/fever::: rash::: hair loss::: jaw to ear pain::: headaches::: memory issues::: blood pressure fluctuation to very high or very low::: numbness/ tingling in hands/ feet::: muscle weakness::: crippling muscle cramps::: racing heart beat::: loss of vision::: anxiety...probably left some out. But I think you can catch my drift.,This is why i li e possums they eat alot of ticks,WTH is this?,what is this ??,Gross!!!,Why????? 😳😳,Stephanie Blosser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"September is a big month for the University of Minnesota! In addition to welcoming students back::: there are many great ""UMN Headlines"" to celebrate. Check out the video below! #UMNproud  YOUTUBE.COM UMN Headlines: September 2021",2021-09-17 14:00:03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
According to Michael Osterholm::: “a One Health approach is critical if we are to prevent and control the major-impact infectious diseases of the 21st century.” The link between human health and the natural world is more important than ever.  Learn more about One Health: https://z.umn.edu/74nl  TWIN-CITIES.UMN.EDU One Health: A world-changing approach,2021-09-16 15:00:36,I thought Osterholm was supposed to be a scientist. This One Health idea would not prevent new diseases from developing and jumping to humans. Protect the natural habitat::: and the wildlife populations will tend to fill the space. The wildlife species will still interface with humans.  Maybe y’all should help chart a course through the COVID-19 pandemic::: finding the “average” frequency of individual re-infection and the corresponding expected # of annual infections we’re likely to see going forward. Then we need to know the % that will require hospitalization ::: the “average” number of hospital days::: ICU days::: and ventilator days::: so we can figure out how much hospital capacity we probably need to add for the foreseeable future.  But you don’t want things to return to “normal.” This pandemic has boosted your sense of self-importance ::: reinforcing your feelings of moral and intellectual superiority.  If you’re not going to be useful::: then my other suggestion is that you prepare for the funding cuts that are going to come::: as it becomes increasingly clear that COVID-19 was created by people much like you::: with funding from your racketeer friends Peter Daszak and EcoHealth Alliance. You really think your idiotic One Health idea is going anywhere when our schools are experiencing food shortages precisely because people like Joe Biden and Tim Walz took too much of your advice without pushing you for better info and more alternatives?,A bureaucrat believes that it's important to follow his recommendations . Wow.,Hahaha. Mike osterholm. He spins a dial and sees what it points to and then makes a wildly inaccurate prediction that never happens,Cult politics is at work. True test: walk into a Target::: nearly all are masked. Now walk into a Walmart::: nearly no one. Division has always been there and always will be.,"Osterholm has said ""I HAVE HAD CONCERNS AND I -\-\ DATES BACK TO APRIL OF 2020 ABOUT THE CONCEPT OF MASKING.  NEEDLESS TO SAY AS THE POLITICAL HOT BUTTON BEYOND ANYTHING I'VE EVER SEEN IN PUBLIC HEALTH.  AND YET AT THE SAME TIME I THINK WE'VE ALL DONE A DISSERVICE TO THE PUBLIC.""  Just keep cherry picking what he says and dig your hole deeper","The tin foil fedora crowd will flip over this! ""See! I told ya they are controlling the world!""",The guy has been proven wrong so many times,Flabbergasted at the complete uneducated ignorance of comments on this feed. No wonder this country is in trouble.,Interesting Cabal symbolism with the eye 👁.,Straight from Bill Gates!,Christopher Paul Wafer Butler,Said the guy who hid in a basement for y2k,BS! One Health would be biased and corrupt - for sale to the highest bidder just like all the others.,First thing id recommend is to stop creating infectious diseases in the lab. That would have prevented the entire COVID-19 thing right there.,John TheShirtguy Parenteau,I cannot watch this.  Signed::: Concerned alumna,no…way…,Interesting!,No way,https:// www.facebook.com /groups/ 1014960389237351,No. I listened to him early on. He’s intelligent. Money talks.  As much as we all love big brother on our phones and devices::: 24/7::: I’m unsure we’d like a twin medical big brother dictating our health.  Unless this sort of strategy includes other areas of health::: count me out.  Think about it: smoking::: drugs::: alcohol::: not wearing helmets while riding::: eating poor foods::: never exercising…. all these things contribute to poor health::: disease::: death::: way more than viruses.  If we police viruses::: we have to police every single negative health choice. Otherwise there’s no consistency or equity::: right?  Because in reality::: those personal choices truly burden and extract resources from the greater community::: more health issues result in more hospital strain. More reckless behavior requires more short term/long term care.  Can’t we just get to healing? Address underlying root causes? Immune systems rock::: if we take care of and let them.,PANDEMICS/ EPIDEMICS / CONTAGIOUS DISEASES can't be controlled by health !! We know for over a 100 years that COMMON SENSE GUIDELINES during a out break has been the saving lives factor !!! A DEADLY VIRUS doesn't care how healthy you are ::: if it can get into you it will !!! Healthy people certainly have died from Deadly Viruses !!! The biggest cause of 700:::000 dieing in the U.S is NOT practicing COMMON SENSE GUIDELINES TO SAVE LIVES!!!,Natural Immunity through getting virus. Not government mandates and flakes telling others how they feel and think anyone should take an experimental jab. This has got to stop. People need to rise up and put all this BS to an end. Biden Administration is nothing but corrupt evil! 👿,Wish the 🌎 would open their eyes to the Bullshit going on!!!,Bryan Owens,Bryan Owens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Today marks the start of Hispanic Heritage Month. To celebrate::: check out ""¡Presente!: 50 Years of Chicano & Latino Studies:::” a virtual exhibit inspired by archival materials & featuring modern artwork from local Chicanx and Latinx artists. Link here: https://z.umn.edu/73x2  Department of Chicano and Latino Studies::: U of MN",2021-09-15 14:00:51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
