Last Thursday marked the start of student vaccinations on campus — Duke expects to receive enough Johnson & Johnson one-dose vaccines to vaccinate all undergraduate::: graduate and professional students in Durham this semester  TODAY.DUKE.EDU 'Today Is a Great Day!' Student Immunizations Get Underway,2021-04-08 15:43:00,Because science.....ffs . college students don't need this vaccination. Now you're going to make them get it to enroll in fall classes. History is Duke's strong suit I'd guess.,Awesome!! Thanks for taking care of everyone (especially when Durham was a hot spot in NC for C19).,Siobhan Southern,J&J vaccines are not recommended ....check with other medical reactions in states.,And what will that do? Duke is not a very good science school and must have forgotten their microbiology classes on bacteria and virology,Leading the way::: Duke!,Go Duke.,Way to go Sue ❤️❤️,Hmmmm https:// www.wect.com/ 2021/04/13/ fda-cdc-recommen d-pause-johnson -johnson-covid- vaccine/ ?fbclid=IwAR0qZ6 GJOHrcxtgXHSJO6 gZSTDcZszLDNMvX 7edupxz8f5P4VSH UOd5m18A,Let's get all college kids vaccinated,Wow.....JJ vaccine having all kinds of issues!,Great news!,Thanks to all,Awesome!,Let’s go!!,Heera Rajavel you’re famous!,https:// m.facebook.com/ story.php?story_ fbid=4441653749 197935&id=10000 0600620324 🤔🤔🤔,Jenna Ward Brennan tell your PA homies to come to Duke! #GoDuke,Your requirement of the COVID vaccination for the Fall term is racist. Vaccine reluctance is highest among black and latino communities::: this is a covert attempt to enroll primarily white students. Not a good look. https://qz.com/ 1983456/ why-vaccination- among-black-ame ricans-is-so-fr aught/,it is NOT a conventional vaccine. It is mRNA meaning you’re injected with nanotechnology (synthetic) spike protein sending messages to your cell to respond to ANY virus with spike proteins. This is not a dead or live virus as with all previous vaccines. We have no idea if it will induce future extreme cytokine storms in the body when exposed to any other future virus we at each exposed to. This is a giant experiment. This is the only shot ever using the mRNA....this is not a vaccine. Wrong terminology as vaccines need FDA approval.  Did you know that no emergency use authorized products can be mandated. That goes for the vaccine::: the PCR test::: and the mask! The law is 21 U.S.Code 360bbb-3. If your employer says you have to get tested . . . if your employer says you have to get the jab . . . if your local supermarket says you have to wear a mask . . . none of it can be mandated.,Check out the adverse reactions to the J & J vaccines allegedly in Colorado.,A so called vaccine for a virus with a 99% recovery rate.🤪🤪🤪,Will your university be liable for side effects from the vax you are demanding? Since the vax makers are not. Pretty stupid to let J&J throw you under the bus like that.,https://lc.org/ newsroom/ details/ 032521-lsu-denta l-school-revers es-vaccine-poli cy-2 🤔🤔🤔,Jill Murray Erica Barone Pricci Stephanie Shimkus Decker Go Duke!,Just an FYI for those who don't want to be forced to get a vaccine for a virus with a 99.7-99.9% cure rate. Under the EUA::: the school mandating the vaccine is liable for any adverse effects from the vaccine. Be informed. Read this. Have them sign this. https:// pandemic.solari. com/ form-for-student s-attending-col leges-or-univer sities-requirin g-covid-19-inje ctions/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Surgeons at Duke Health have teamed up with Duke Innovation Co-Lab to produce 3D-printed models to plan complex heart surgeries  STORIES.DUKE.EDU At the Heart of Research and Medicine - Duke Stories,2021-04-07 16:05:01,Ishaan Kumar 👀👀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last night::: just over 2:::000 applicants learned of their admission to Class of 2025 — Duke Undergraduate Admissions received 49:::555 applications::: representing the largest year-to-year increase in applicants in school history  TODAY.DUKE.EDU Duke University Sees a Record Increase in Undergraduate Applications,2021-04-06 15:30:02,I remember Duke winning the first National Championship in 1991 and a few days later::: getting my big fat acceptance envelope. Such a great memory. Congratulations to the Class of 2025!,My daughter is proud to be in the class of 2025!!,That’s what happens when you cut out the SATs. Here’s to hoping you admitted more first generation::: low-income students with good aid packages to make it possible for them,Proud to be a mom of a 2010 graduate!!!,Sadaf.,Glad I was accepted back in 1971! Wish they had coach K back then!,Glad I got accepted back in 1959 before the stampede!,Its wonderful,I'm guessing there will be many 2nd thoughts now that you are mandating the vaccine. Very disappointed you are adapting this draconian stance. My body::: my choice::: as it should be for all students. Especially::: when they are experimental and not FDA approved.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke Undergraduate Admissions application decisions are live — Congratulations to our newest Blue Devils of #Duke2025 🔵😈🎉,2021-04-05 23:01:40,Daughter was waitlisted::: help me get her off waitlist on to the accepted list!! It would be a dream come true! 🙏,Will classes for graduate students be in person this upcoming fall semester?,💙💙💙,Las Vegas meeting Countries should completely cut off the communication to China. China has killed all U.S. people::: has ruled all American powers by brain-control. China should be not able to make any one mobile phone part in 100 years. The meeting should not be happened. As expected::: the Chinese dog Biden's government is acting in concert with China::: and giving China the biggest microphone to deceive the world in las vegas. All the efforts of good people be broken. All American powerful people have surrendered to China::: they are incredible! And they are going to bite North Korea as a Chinese dog. Now human’s task has become to resisting brain-control::: the contradiction of “brain-controll ing and brain-controlle d “ has also been the task of the Communist Party. Now capitalism is so evil and will die::: so the Communist Party has appropriately been started. Communist are real the advanced people of bourgeois. Only now they can become the Communist::: only now they must become Communist. It’s the time::: the Communist save the world with the feudal class::: the religious class!  Saving the world must kill Liu dianyu In the past::: Liu dianyu only needed to say a word::: so he could castrate all western people. So because of Liu dianyu::: China has stolen all the technology::: money::: and the bodies of all the people in the West. All Western countries have been ruled by China::: and all civilization::: spirits::: system::: and arts have been destroyed! At the critical moment::: if Liu dianyu is not killed::: Trump and all the good people will not succeed!,Jeremy Tang shes so pretty,Duke Chapel Reads: A Conversation About 'Jesus and the Disinherited' Live Online 🔰𝐋𝐈𝐕𝐄 LINK::► #Duke_Chapel_Rea ds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Graduate & professional programs across the university scored impressive rankings in U.S. News & World Report's annual list of top graduate programs  TODAY.DUKE.EDU Duke Graduate Programs Score High In Latest US News Rankings,2021-04-05 15:58:01,When you are 75::: it is nice to have a University Medical School ranked so high in so many areas close to you😀!,Seems rankings have gone down::: not up.,How can i go there?,Very expensive.,Beautiful; I want to come to school here.. hook me up ♥️♥️🙏🙏💙💙😘💋💋,Duke Chapel Reads: A Conversation About 'Jesus and the Disinherited' Live Online 🔰𝐋𝐈𝐕𝐄 LINK::► #Duke_Chapel_Rea ds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Happy Easter::: Blue Devils 🐣,2021-04-04 13:02:08,Ed O'Neal And also to you::: and your loved ones.,Happy Easter!,I love that Easter basket!I almost missed it.,Happy Easter!,This is so pretty! Sorry::: but I’m stealing this pic for my profile pic 🤗,Duke Chapel Reads: A Conversation About 'Jesus and the Disinherited' Live Online 🔰𝐋𝐈𝐕𝐄 LINK::► #Duke_Chapel_Rea ds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"In his new book ""Burn:::"" evolutionary anthropologist Herman Pontzer explains where our calories really go and what studying humanity’s past can teach us about staying healthy today  RESEARCHBLOG.DUKE.EDU Duke Researcher Busts Metabolism Myths in New Book | Research Blog",2021-04-03 16:58:30,Wonderful article. Will have to check out his book.,Arieanna Douville,Danielle Lodge,Sylvia Ashwell,Duke Chapel Reads: A Conversation About 'Jesus and the Disinherited' Live Online 🔰𝐋𝐈𝐕𝐄 LINK::► #Duke_Chapel_Rea ds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
More than 300 Duke students were vaccinated against COVID-19 on the first day of onsite student vaccinations yesterday — Thanks to everyone who made this effort possible.  Duke students::: to register to receive your vaccine::: sign up by clicking the link in your email. You will not be able to sign up by calling Student Health.,2021-04-02 20:01:56,All nice and good::: but the photo with the star on the shoulder reminds very much david shield branding from you know when... 🤦,Congratulations that is wonderful,Awesome! Great job Duke! Hope other universities do the same!,Great they have easy access to vaccine,Awesome!! Way to go Duke!!💙,Yea::: Duke!!!,Let's go::: Duke!,Get it::: Duke!!!! 💕,TRUE AWESOMENESS!,Amazing!!!!!! 💙💙💙💙💙,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Among the highest honors given to staff and faculty members::: the Duke Presidential Awards recognize individuals and teams who made distinctive contributions to the university & health system — Congratulations to the recipients for 2020 🏆  TODAY.DUKE.EDU Duke's Presidential Award Winners Meet the Moment in 2020,2021-04-02 16:32:01,I am honored to have had opportunities to work with some of these amazing award winners!,Thank you all! You're the BEST of the best!,Duke University Like it matters. You apparently hand out diplomas like they are tic tacs. I know a graduate who doesn’t know how to open a garage door without electricity or where a microwave would be plugged in. #highstandards,Go Duke Blue Devils,Way to go Dr. Anderson!!,Anyone read that George Floyd toxicology report?😎,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phase 1 of Sarah P. Duke Gardens reopening begins today 🌸  Details ➡️ http://duke.is/6qRLYQ  📸 James Bowman (jb.bow on Instagram),2021-04-01 15:44:03,Why would you close the gardens in the first place?,Duke Gardens are spectacular!,SO glad the gardens are opening. I have missed them so much,Yes::: it is a nice easy walk through beautiful gardens.,One of my favorite spots at Duke 🙂,Soooo disappointing. All outdoors. Plenty of space. Please open for real. Should general public make plans to visit in 2022?,What lovely gardens!!,I wish I was there right now!,All the tickets sold out 😢😢,Dagmar Ehl & Larry Burk Spring is ON :-),Brandi Burnside,Nice,Zhanerke Abisheva💕,Virginia!,☘️🌷🌼Amazing,Beautiful,Only for Duke staff ::: students & Faculty members with SymMon app tracking,Beautiful,Thank you!,Wow it’s beautiful 😻,Miss you!,West Sai I’m crying,Thank you,Jeanell Hunsicker ooohh look 👀,We can help you get your *MED TECH* licenses *NCLEX RN:::HAAD:::MOH:::DHA :::OET::: Prometric::: IELTS* with or without sitting for the exams. Get writing materials for your upcoming exam date. Have you taken the exam and failed??? We can guide::: update and control your score directly from the database system for more info *WhatsApp:+1 (518) 351-2484 *,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Given recent public health trends and the increased availability of vaccines::: we are now able to invite all remote undergraduate seniors to return for the in-person commencement ceremony  TODAY.DUKE.EDU Update on Commencement for the Class of 2021,2021-03-31 19:01:36,That’s great news! Are there any plans for the class of 2020?,What about graduate students school of public policy . Is there a graduation:::,Wonderful news!,MR LEO HENRY HAS REALLY HELPED ME IN TRADING AND MAKING ALLOT OF MONEY FOR THE SUPPORT OF MY BUSSINESS::: I HIGHLY RECOMMEND Him TO EVERY ONE IN THIS PAGE TO ALSO GET ADVISE FROM HE ON HOW TO MAKE MONEY ON FOREX TRADING. Amazing trading platform::: quick withdrawal I have been using this platform together with the most recommended forex strategy on the internet from Mr LEO HENRY and so far i have no complaints making $7000-$15000 on a weekly basis he is great and i am thankful i was lucky enough to have met him. Contact her on email: LEOHENRYFOREXTR ADER@GMAIL.COM or WhatsApp:+13103 614712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Congratulations to the four Duke students — Yasa Baig::: John Boom::: Grace Dessert::: and Anish Karpurapu — named 2021 Goldwater Scholars  TODAY.DUKE.EDU Four Duke Juniors Named National Goldwater Scholars,2021-03-31 16:15:01,Congratulations,Yasa Baig is my wife's nephew! Congrats! Uzma be a proud aunt!,Congratulations to these brilliant students. . Their resumes are impressive,Congratulations to all!,Congrats everyone!!! 👏,Congratulations !,Congratulations 🎊🎉🎈,So jealous of your big fat brains! Congrats kids. Godspeed with your plans♥️👏👏👏👏👏👏👏👏👏👏,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
On #NationalDoctorsDay::: a huge thank you to all our healthcare providers both at Duke and worldwide 💙,2021-03-30 15:31:23,Amazing people doing amazing things! Thank you Doctors!!!,Thank you Dr Kimberley Evans and Dr Joseph Govert.,Dr. Bayless and Dr. Woodis and retired doc Joyce Copeland. Thank you for your constant care and concern. God bless.,Thank you Dr. Jeffrey Clark & Dr. Yeshu Conn at Duke Cancer,Thank you::: Doctors!,Happy Heroes Day !!,Dr. Herbert Fuchs Pediatric Neurosurgeon 💙,Go Duke Blue Devils,Dr. Shaner with Duke Primary Croasdaile is the best doctor I've ever had!,Thank you!!,Thank you,Soooo many doctors over my span of 50 years at Duke. Dr. Brenda Armstrong (RIP)...Dr. F. Bennett Pearce..Dr. Ronald Kanter...Dr. Adrian Hernandez... Dr. Adam DeVore.. Dr. Matthew Kappus.. Dr. Eric Westman.,https:// www.facebook.com / permalink.php?st ory_fbid=123127 163161996&id=11 0961861045193,MR LEO HENRY HAS REALLY HELPED ME IN TRADING AND MAKING ALLOT OF MONEY FOR THE SUPPORT OF MY BUSSINESS::: I HIGHLY RECOMMEND Him TO EVERY ONE IN THIS PAGE TO ALSO GET ADVISE FROM HE ON HOW TO MAKE MONEY ON FOREX TRADING. Amazing trading platform::: quick withdrawal I have been using this platform together with the most recommended forex strategy on the internet from Mr LEO HENRY and so far i have no complaints making $7000-$15000 on a weekly basis he is great and i am thankful i was lucky enough to have met him. Contact her on email: LEOHENRYFOREXTR ADER@GMAIL.COM or WhatsApp:+13103 614712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Beginning April 1::: Sarah P. Duke Gardens plans to reopen in careful phases with limited capacity — Duke students::: faculty::: and staff who have completed symptom monitoring and have a timed ticket and Duke ID will have access from 10 AM - 4 PM::: Thursday-Sunday  TODAY.DUKE.EDU Duke Gardens to Begin Phased Reopening Thursday for Duke Faculty::: Staff and Students,2021-03-29 14:39:01,I loved walking the trails in this beautiful garden. I’m so glad they will reopen. Hopefully I will be able to visit it again soon.,My favorite place at Duke! Have not been able to visit our last 4 trips. Hope to visit the end of April!,The gardens are so beautiful this time of year. I grew up very close to the gardens and always loved visiting there and enjoyed the flowers and other plants.,Brookgreen Gardens has been open all year to the public & is absolutely breathtaking for those that get tired of waiting on this. At 9:::100 acres in size::: compared to the 55 acres of Duke Gardens::: it also includes the largest outdoor sculpture garden in North America::: a zoo::: boat rides::: a butterfly house::: & more!,Wear a mask if you have springtime allergies.,No reason they should have to have closed to begin with.,Someone share the wisteria please 💜,Paula Dill. We need a trip to the gardens Corinne Ann want to come too,Brayden Ray,Aimee Hechler,Anna Go !!,Yes!!!!,Cathi Bodine!!,Bailey Caudle Big news!,Kara Bellissimo,I wish it would open to those of us who've been fully vaccinated -\-\ at Duke. We have our cards for proof of vaccination.,Wish I could bring my kids :(,Its an outdoor garden. There are enough virologist at Duke::: ask one how low the risk is being outdoors::: 6 feet apart::: wearing a mask.,I can’t wait to visit,Please take photos and post them!,That's beautiful.,what is the plan for non Duke visitors: out of town guests::: Durham residents?,Billy Carson,Emily Baqir let’s go!!,Mohaimenul Islam!!!!!!!!!!,Devika Naphade,https:// www.facebook.com / permalink.php?st ory_fbid=123127 163161996&id=11 0961861045193,https:// www.facebook.com /Swaaaaaa4g/  Please support me by liking and following my gaming page please thank you ❤️,Grace Chung you have to go!,We are expert in providing Universities Admission & Coaching::: CV Writing::: VISA's::: Technical Write-up::: Start-up Mentoring::: Job & Carrier Services. Please reach us at 👇👇  !!! STUDENT SUPPORT SYSTEM !!! We are here! 24/7 #Call us: +44 7586621025 #WhatsApp us: +91 9477404112 #Email us: sssuk04@outlook .com 🛎🛎Visit our WEBSITE🛎🛎 https:// www.studentsuppo rtsystem.com/,Inbox for assignments help services IG: @essay_creators assignments Wechat ID: Essaycreators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"After ""listening"" to performances of Beethoven's symphonies::: a Duke-developed machine-learning algorithm was able distinguish the subtle::: stylistic differences that make each unique 🎶  TODAY.DUKE.EDU Machine Learning Meets the Maestros",2021-03-28 16:15:09,I prefer the real thing with all it's imperfections.,Beethoven may have had a form of synaesthesia.,Daniel Winkelman,When you call yourself a good school ::: but cant even post in proper English. They are too worried about covering up the truth about George Floyd's toxicology report.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
