"Expanding our commitment to middle-income families::: beginning with the undergraduate Class of 2026::: students from families with an annual household income of $125:::000 or less will qualify for full-tuition scholarships—eliminating the need for student loans.

NEWS.DARTMOUTH.EDU
Dartmouth Expands Commitment to Middle-Income Families",2021-05-13 15:27:01,As someone who couldn't have gone to Geisel without a private full-ride for first year::: I see this this is a welcome step (for undergrads). I am grateful that the College can leverage their endowment for bettering the lives of those who otherwise could not afford to attend Dartmouth.,ah man! wish I was in school now. Amazing for new incoming students :),😍😍😍😍😍😍😍😍😍😍,That’s awesome!,Wow. Happy for others.,"2021/05/14

https://
www.facebook.com
/watch/
?v=2855272704747
926

https://
m.facebook.com/
story.php?story_
fbid=4554594914
556608&id=10000
0184347888

https://
www.facebook.com
/
325269090863652/
posts/
4044151052308752
/

Taiwan
For your reference...",About time.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tune in today at 3:30 p.m. for Community Conversations. The guests this week are Guarini Dean Jon Kull '88::: Associate Professor of Linguistics Laura McPherson::: Interim Athletic Director Peter Roby '79::: and Associate Professor of Engineering Doug Van Citters '99::: Thayer '03::: '06.

NEWS.DARTMOUTH.EDU
Community Conversations::: May 12::: 2021",2021-05-12 17:30:04,"Todays community conversation again discussed why summer can’t be back in classroom because some students have to be remote and it wouldn’t be “fair”. A respectful reminder to Dartmouth and the faculty “fair” does not mean equal to or the exact same experience. It’s up to the professor to craft two experiences ... one fully in person and one remote ... that are such that the experience and learning of students in either is rich enough to be deemed fair. IMO Designing the summer as LCD is not the answer. #SophmoreSummer2
021",There’s no excuse for professors to not be able to teach to both in person and in class. My son teaches 7th grade science and Dow at his daily!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"We are thrilled to announce Annette Gordon-Reed '81::: a law scholar::: MacArthur Fellow::: and Pulitzer Prize-winning historian as the #Dartmouth21s commencement speaker! Give a rouse!

NEWS.DARTMOUTH.EDU
Historian Annette Gordon-Reed '81 is Commencement Speaker",2021-05-10 17:49:49,Sensational-I watched her last week on Morning Joe. She is such a fine choice.,Sure to be a great speech!,"https://
nypost.com/2021/
05/10/
dartmouth-cheati
ng-scandal-came
-after-students
-tracked-online
/",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Give a rouse! Mariana Peñaloza Morales '22::: a double major in geography and Lusophone studies::: has been named a Beinecke Scholar—one of 16 college juniors nationally to receive this year's award.

NEWS.DARTMOUTH.EDU
Mariana Peñaloza Morales '22 Named a Beinecke Scholar",2021-05-06 20:01:03,Hay may wahup no 03366526671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hopkins Center for the Arts::: Dartmouth College
May 4 at 9:30 AM ·

Join in the convo with Big Freedia and students from the Dartmouth pride committee this Thursday! This event will be facilitated by social justice educator Cody Charles.

Please note that this event is for Dartmouth students::: employees::: and Hop Members.
https://hop.dartmouth.edu/events/talk-back-big-freedia",2021-05-06 17:15:51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"We are thrilled to announce that all of our graduates will have the opportunity to invite two guests to one ceremony. These ceremonies will be ticketed events only and will follow a series of protocols. Read more about this update.👇🎓 #Dartmouth21s

NEWS.DARTMOUTH.EDU
Two Guests Per Graduate Will Be Permitted at Commencement",2021-05-05 21:16:33,I initially read this as “Two Guests [total] Will Be Permitted at Commencement” and though it was the Jacko. 🎃,Thank you::: Dartmouth for working this through. We are so proud of our students and of our ‘college on the hill’. You have come through for us.,Thank you for making this change. Now::: how will you support low-income families who will struggle to afford last-minute transportation and lodging::: and who almost certainly cannot afford to spend 10 days in a hotel room quarantining before the ceremony?,Thank you. Much appreciated and looking forward to be there in person with our graduate,"""The graduate and professional school students can participate in the June 13 ceremony::: but may NOT bring guests to that event.""

So unfair!","Excited way to go Dartmouth
Thank you.",Great job Dartmouth!!,This is good news. What about the 20’s??,GREAT news !!!,What about the 2020s? When will we be able to have their graduation ceremony?,The 20s are willing to forgive this slight if they are allowed 4 guests.,Parents of ‘20s are wistfully hoping to be invited to attend Reunions in ‘25...,Amazing news!,Classes ending in 1 have been invited to return for reunions next year?,Thank you Dartmouth!,Thank you to Gem Mitchell!!!,Awesome,Well done!,"https://
nypost.com/2021/
05/10/
dartmouth-cheati
ng-scandal-came
-after-students
-tracked-online
/",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"In honor of Pride month at Dartmouth::: organizers and other members of the LGBTQIA+ community discuss this year's celebration and its theme::: ""Queerly Beloved.""

Learn more here: https://bit.ly/3vA5bdh",2021-05-03 14:25:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2021-04-30 11:03:00,Beautiful ❤️,"https://
nypost.com/2021/
05/10/
dartmouth-cheati
ng-scandal-came
-after-students
-tracked-online
/",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Employees necessary to campus operations have worked tirelessly throughout the pandemic to serve the needs of our community. To thank these essential workers::: students created a banner that will be displayed in several locations around campus through April and May.,2021-04-29 17:31:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Yesterday on Community Conversations::: Provost Helble shared that we are exploring the possibility of allowing graduating students to bring up to two guests to our commencement and investiture ceremonies this June. For more on commencement::: vaccine clinics::: and summer term::: check out our recap of the webcast.👇

NEWS.DARTMOUTH.EDU
Community Conversations: Progress Toward Herd Immunity",2021-04-29 16:10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Dependents::: partners::: and household members of Dartmouth students::: staff::: and faculty who are 18 or older are now eligible to sign up for the COVID-19 vaccination clinics taking place in Thompson Arena on May 5 and May 6. The deadline to sign up is 11:59 p.m.::: tonight::: April 29.

Dartmouth community members can register here: https://bit.ly/3dXMvhp
Dependents::: partners::: and household members can register here: https://bit.ly/3gNiMKa

NEWS.DARTMOUTH.EDU
Campus Vaccine Clinics Now Open to Family Members",2021-04-29 13:30:05,Why is there a deadline? Keep the event going until demand is exhausted.,Most beautiful this pic! 🌞😘,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Yesterday was the first of three ""Tuesday Together"" meetups for students::: faculty::: and staff to grab some treats and say hello to each other!",2021-04-28 21:20:03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tune in today at 3:30 p.m. for another Community Conversations webcast. This week::: Provost Helble will be joined by COVID-19 Task Force co-chairs Dr. Lisa Adams and Josh Keniston.

NEWS.DARTMOUTH.EDU
Community Conversations::: April 28::: 2021",2021-04-28 11:41:16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"In a panel discussion last week::: faculty members shared their reactions to the Chauvin trial verdict and highlighted the need to reframe conversations around race::: crime::: and justice as the country continues to grapple with these issues.

NEWS.DARTMOUTH.EDU
Panelists: Broader Lens Needed on Race::: Crime::: and Justice",2021-04-26 17:04:02,"Hi There
Looks like your website is being hacked!!!
Someone is hijacking your website under subdomain

http://
mailsync.thayer.
dartmouth.edu/

Kindly fix that or remove the subdomain from your DNS in order to fix it.
Example:

http://
mailsync.thayer.
dartmouth.edu/
in/
download-lagu-bi
smillah-cinta-m
p3-metrolagu.xh
tml

Thanks",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"We are pleased to share that we have partnered with the state of New Hampshire to offer on-site::: first-dose vaccination clinics for Dartmouth students::: staff::: and faculty.

NEWS.DARTMOUTH.EDU
On-Campus Vaccination Clinics Set for May 5 and May 6",2021-04-23 21:24:49,"Now all we need is for parents to be able to attend their graduates' outdoor ceremony in mid-June::: in a stadium that holds 15:::000 people. Other schools are doing it earlier::: with larger class sizes::: in much more urban areas. Haven't our students already been short-changed enough on the last year and a half of the ""Dartmouth experience""? To shut-down their ceremony for parents is a last kick in the pants.",Great! Now make sure all the professors get vaccinated so our kids can be back in the classroom! Thanks,So let’s get teachers into the classroom. Summer in person classes should be the base case !,Wonderful- please make sophomore summer in person classes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"In the aftermath of the Chauvin trial::: professors Susan Brison::: Matthew Delmont::: Annelise Orleck::: and Julia Rabig share their thoughts on the verdict.

NEWS.DARTMOUTH.EDU
Dartmouth Reacts to the Derek Chauvin Trial Verdict",2021-04-23 14:07:03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Join Dartmouth professors and community members for a panel discussion on the Chauvin verdict tonight at 6 p.m. Learn more here: https://bit.ly/3gubx9C,2021-04-22 20:56:05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Just two miles from campus::: Oak Hill offers a wide variety of outdoor activities. Reyn Hutten '21 has spent a lot of time around the recreation area::: guiding mountain biking trips and exploring spring foliage with her ecology class.,2021-04-22 19:15:25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
When looking for a place to run::: walk::: or study::: Solange Acosta '24 heads to Pine Park.,2021-04-22 17:23:03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Join professors Bruce Duthu::: Susan Brison::: Matthew Delmont::: and Deborah King for a panel discussion titled ""The Chauvin Verdict: A Community Discussion on Race::: Crime & Justice"" on Thursday::: April 22 at 6 p.m.

NEWS.DARTMOUTH.EDU
Panel Discussion of Chauvin Verdict",2021-04-21 21:11:02,Ce'Kedra Cole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Executive Vice President Rick Mills is hosting a virtual town hall meeting today at 12 p.m. The webcast will feature guests Chief Financial Officer Mike Wagner and Interim Athletics Director Peter Roby '79.

NEWS.DARTMOUTH.EDU
EVP Rick Mills to Hold This Year's First Town Hall Meeting",2021-04-21 14:26:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Read President Hanlon’s full message to our community on the conviction of Derek Chauvin: https://bit.ly/3egEmDX,2021-04-20 23:33:54,How many Blacks died in Southside Chicago this past weekend? Also::: how many unwanted Black babies were aborted this weekend by Planned Parenthood?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
For Sugar Crew member Michelle Wang '21::: the sugar bush at the Dartmouth Organic Farm is a magical place to tap trees and spend time with friends.,2021-04-20 20:11:03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stretching 400 miles::: the Connecticut is the longest river in New England. For Yefri Figueroa ’21::: it's the perfect place to relax and recharge.,2021-04-20 19:54:43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
In honor of Earth Day this week::: we asked students about their favorite outdoor spots near campus. To kick things off::: Jessica Chen '21 explains why she loves going to the Dartmouth Organic Farm::: where she served as a summer intern.,2021-04-20 17:47:32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Starting today::: all Dartmouth community members age 16 and older::: regardless of residence::: will be eligible to register through the state's website for COVID-19 vaccinations.

NEWS.DARTMOUTH.EDU
Task Force: Out-of-State Students Can Be Vaccinated in N.H.",2021-04-19 11:04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"We anticipate being able to offer vaccine clinics on campus in partnership with the state beginning the week of May 3.

NEWS.DARTMOUTH.EDU
On-Campus Vaccination Clinics Expected to Start May 3",2021-04-16 21:55:53,Making it even safer to extend commencement to include two guests per graduate 🙏🏻,So glad to see this!,Yay!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Give a rouse! Dhwani Kharel '22 has been awarded a Truman Scholarship for outstanding leadership potential in government or nonprofit service.

NEWS.DARTMOUTH.EDU
Dhwani Kharel '22 Wins Truman Scholarship",2021-04-16 18:15:04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"In this week's Community Conversations webcast::: Provost Helble announced that students will need to show proof that they have received an FDA-approved COVID-19 vaccination before they arrive on campus for fall term. Learn more here ⬇️

NEWS.DARTMOUTH.EDU
Community Conversations: Vaccines::: Doughnuts::: and Hope for a Return to 'Normal'",2021-04-15 21:32:03,This is a good decision. Students come in from all over the world::: and pass through environments (airports::: bus stations::: etc) that are notorious for spreading disease. To have a safe community (and that includes faculty and many many others) some standard must be set.,Not a controversial announcement. Once we have an FDA approved vaccine(s) we’ll see a lot of vaccine mandates. Vaccination isn’t mandated for anyone at this point because none are FDA approved. They only have emergency use authorization. Pfizer and Moderna just became eligible to seek FDA approval. I expect they’ll both get it before the fall semester. Hence not a controversial anticipatory announcement.,The Review (Is it still around?) would have a field day with this infringing on their freedom and rights. I agree with Fauci (I am also an MD::: though not of Fauci's caliber) that public health is the key issue::: not ideology. As a nonpublic university::: I think DC is correct in this action. You don't like it::: perhaps transfer to Yale which gave us the Federalist Society::: who seems Hell-bent on depriving US citizens of rights to which the vast majority (and SCOTUS) feel endowed by the Constitution. Just sayin'.,This is a disappointing and incorrect decision.,So happy our kids are closer to “normal” fall —they need it!,It's the only road back to normal.,That's awful fascist and technically none of them are actually FDA approved yet.,"It is not an opinion to say that we have no data on any potential long-term side effects or problems with these non-traditional
'vaccines'. It's a slippery slope the college is balancing on right now.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
