Alumna Hoda Kotb showed off her Maroon and Orange for #CollegeColorsDay this morning 🧡🏈⬇️,2021-09-03 20:29:07,Do you mean colors? Not collors?,Hoda! 🧡 Way to represent.,Go Hokies!,That's right Hoda! Go Hokies! 🧡,Go Hokies!!! ❤🧡🦃,Go HOKIES. Hook em Horns.,We knew her as Hodie back in the day at WUVT!,Go Hokies!!!,Go Hoda!,Go Hokies,Rhonda Benigno Clemente,Love this ❤️ Go Hokies!,Met Hoda in NYC in 2007 and we talked about VT::: daughter was a freshman there then.,OMG Hoda is a Hokie. Never knew. You go girl. I like you even more,A faithful Hokie!!👏👏👏🧡🧡,Go Hokies! 🧡♥️,Hoda you rock,Hoda Kotb The Hokies LOVE you! Thank you for always being a great representative of our school! We couldn't ask for anyone better to support the Hokies!,Way to wear the VT Hoda. How about that W tonight.,Go Hokies!,Go Hokies!,You’re the best! Go Hokies,Go Hokies!,Go Hokies !,This cracks me up every time-/ My son is a senior at UT and my daughter a Junior at VT.:),Go Hokies 🦃🏈,Go Hokies WTG Hoda,Go Hokies!,Go Hokies!!!,Go Hokies ❤️🧡,Go Hokies,Wow she looks serious in her colors!,Go Hokies!,Go HOKIES!! 🧡♥️,Go Hokies!,❤️🧡,🧡🙌🧡,Go Hokies.. My Son was the Mascot while at VT‼🧡🧡🧡,Os Taylor,Way to go Hokies,Let's GO Hokies!,Hokie!!,GO HODA GO HOKIES,Let’s Go H O K I E S,Her commencement speech a year after the shootings was the ONLY commencement speech I remember. Great speech::: greater person.,Good luck charm!,Way to go::: Hoda! Let's Go Hokies!!🦃🧡🦃🧡,Way to go Hodo Let's Go Ho....Kies,GO HODA!!! I mean HOKIES!! 😜😜,Libs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten years after its founding::: what became the Virginia Tech Helmet Lab has rated protective headgear for six sports — with more in the works — sparking a shift in how sports equipment is designed and marketed.  “Helmets are heavily marketed::: and people are used to hearing everyone say::: ‘our helmet’s the best.’ The independence and the science behind our research really resonated with people.”  VTX.VT.EDU Ten years of five-star ratings,2021-09-03 17:11:46,Go Hokies!!! ❤🧡🦃,Is anyone working on a helmet for baseball pitchers? Considering what happened to pitchers from Herb Score to Tyler Zombro::: it's much needed.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A message from Dean of Students Byron Hughes:  This weekend will include many opportunities for positive social behaviors whether you are in Lane Stadium::: on the Drillfield::: or anywhere throughout Blacksburg. And::: as you enjoy the time with each other this weekend and beyond::: let us remember that the pandemic continues and requires important healthy commitments:  😷 Keep your mask on when inside campus buildings 🙏 Wash and sanitize your hands as often as you can ⛰ Get outside as much as possible and make good choices 📍 Stay in Blacksburg – now that you’re here::: stay here::: and enjoy being back https://vtx.vt.edu/articles/2021/09/students-hughes-message-090221.html  VTX.VT.EDU A message to students from Byron Hughes::: dean of students,2021-09-03 12:00:56,I deeply appreciate Dean Hughes’s words of welcome and encouragement to VT students. I believe Dean Hughes’s words are authentic and from the heart. I am grateful for the thought and care he and others at VT have put into making this as “normal” a semesters as possible for the students. Please::: let’s all give each other a little grace.,I'm just curious....you sent home students who wouldn't get vaccinated this past week....was that a requirement for the 67:::000 that packed Lane stadium and the campus yesterday??😳😳🧐🤔,But we can't resell our tickets even though I was in the hospital for Pancreatitus. Yep::: yall sure do care about my health. Lame,So much Hate!! Haters gonna hate!! Stay home!!,I ❤️VT!! Class of 89’,Thank you Dean Hughes. Looking forward to a good year.,But everyone's vaccinated. I guess it didn't work. Oh well.,He ain’t a doctor. Stop the fear mongering. He doesn’t care about the students. He’s a puppet for the university,"""Positive social behaviors"". Then you read the comments here. Sheesh.",Party pooper,So when is the parking situation for commuting students going to be tolerable and affordable ?,. . . and eat your vegetables and brush your teeth like good little boys and girls.  Please -\-\ these kids are late teens::: early 20s. Not in elementary school. Address them accordingly.,Great good job Dean Hughe's..,As opposed to negative social behaviors?? Sounds like a kindergarten teacher comment.,I always liked Byrons bowties.,stay in blacksburg? oh come on. that’s a ridiculous request.,😂😀😀,"If this ""educated"" person can't see the hypocrisy in all of this he needs a new job",Diversity hire.,He said authentic. 😆.,Big brother speaks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Message from VP of Student Affairs Frank Shushok ⬇  Virginia Tech Student Affairs September 2::: 2021 at 1:00 PM ·  Having been through one of our toughest years::: being in-person is something we won’t take for granted again. That is why we’re rolling out an exciting new initiative -- This Year. Best Year.  Let’s set goals to strengthen our well-being and commit to practices that will enhance our physical and mental health. Let’s make choices that grow our strength and help us thrive as both individuals and a community. This Year. Best Year.,2021-09-02 19:06:45,Where's your mask,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Make sure to review updated masking info for Friday's game against UNC 😷🏈:  ➡️ Masks are required in all indoor common areas and public spaces ➡️ Masks are strongly encouraged in outdoor seating ☀️ ➡️ Masks can be removed while eating or drinking 🥤  Get the full details 👉 https://vtx.vt.edu/notices/2021/08/unirel-mask-requirements-football.html --------- Dr. Linsey Marr::: an expert in the transmission of infectious disease via aerosols::: explains why COVID-19 transmission is low outside::: but masking can be helpful in layering protection for high-risk groups.,2021-09-02 15:09:37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cadets have been here since 1872. That's why the Corps of Cadets is the first organization we are celebrating as we launch an 18-month celebration of our Sesquicentennial.  Follow along with the Corps of Cadets on Twitter (https://twitter.com/VTCorpsofCadets) and Instagram (https://www.instagram.com/vtcorpsofcadets) throughout the month as they share their reflections of the past 150 years and look ahead to the future. ---------- Every cadet::: past and present::: has had a role in the 150-year legacy of Virginia Tech. Their shared history and the Corps of Cadets’ story will come to life through a film created and produced by the Institute of Creativity::: Arts::: and Technology to be projected onto the facade of Lane Hall.  Blending past and present::: tradition and technology::: the magical event runs for three nights only::: Sep 10-12. The 12-minute film will begin at 8:30 p.m. each night and repeat until 10 p.m. Rain location is the Cube inside the Moss Arts Center.  Learn more ➡️ vtcc.vt.edu/150years #vt150,2021-09-01 17:13:48,Jocelyn Coffman,George Hardebeck ❤️,Kathy Milano O'Donohoe what are the chances we could check this out that weekend? 🤗❤🇺🇸,Disappointed that we were not notified of the film until 6 WEEKS later.😐,Proud to have been a cadet parent ( class of '08)!,I joined the Army before I came to Tech & was Virginia National Guard during attendance... We Serve::: too... Please include US ... I was 17 when I crossed the Atlantic on the General Patch from Brooklyn Navy Yard to Southhampton::: UK... Our Group helped rebuild our bases throughout the UK & Europe...,Are there going to be any tours of corps buildings or the Cube? Or Even the Arts Center next door?,Anna Johnson please go for me,All tech students were cadets then.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
College Colors Day is this Friday::: which just happens to be the Hokies football season opener AND Orange Effect game 🧡🦃🏈. Get your Hokie gear ready!  Virginia Tech Licensing & Trademarks August 26::: 2021 at 10:33 AM ·  Is there a better entrance in college football? We’ll wait…  Wear your orange next Friday for the ussatvt ORANGE EFFECT game! #CollegeColorsDay  vt.edu/HokieEffect,2021-09-01 14:19:27,Katie Tyndall! 🙌,Exit it light::: enter night,Not buying anything else with VT on it,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
$10M in support for real estate education by the Blackwood family will help recruit faculty::: create learning experiences::: and provide scholarships for a fast-growing program in the Virginia Tech Pamplin College of Business. Learn more about the newly renamed Blackwood Family Program in Real Estate 🧡⬇️  VTX.VT.EDU Virginia Tech Program in Real Estate named in recognition of Blackwood family,2021-09-01 14:00:14,Congratulations ::: Blackwood Development and Morgan Blackwood Patel. It's exciting to see your visions come to life. Let's keep the good news coming with a win this Friday! ;),As the Mom of a recent Real Estate/Finance Graduate I can vouch for the strength of this program! Thank you Blackwell family::: it can only improve from here! So glad my current VT sophomore::: RE major::: will reap the benefits of your generosity,So exciting!! Congratulations !!,So great to see philanthropy binding together a family.,Exciting addition to VT; special thanks to outstanding leaders and friends to their community!,Wow::: so great::: Congrats! And thanks for doing that 8),Amazing! Congratulations Morgan Blackwood Patel::: Mary::: Bub::: and Nolen!,Congratulations Morgan Blackwood Patel and family::: fantastic news!,This is amazing::: congratulations Blackwoods!,Hey Nolen and Morgan! Congrats on the recognition and to VT/Pamplin for the nice boost. Go Hokies!,That is awesome!!! Go Blackwoods and Go Hokies!!!,Morgan Blackwood Patel you and your family are an inspiration! Congrats!,Nice!,What an amazing thing to do! Congratulations to VT and all involved.,Impressive! Giving back has to feel good😊,So cool to open FB just now and see your pic Morgan Blackwood Patel,Wow. Wonderful.,Kayla Lambert,Wow::: absolutely fabulous!,wonderful giving family::: thank you.,Got to make up that enrollment money bc you just unjustly removed over 130 students .. you aren’t god. Despicable...,Wow! That’s awesome.,Awesome!,Virginia Tech is fortunate to have the Blackwood family contribute such an enormous amount of money to the Real Estate Program. They are kind and caring people and do many things to support education and other philanthropic causes.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"🔬A professor from the Virginia Tech College of Science and his colleagues have received a grant from the National Institutes of Health (NIH) to study antimalarial drug candidates that fight off the parasite that causes malaria. While there is an existing::: effective drug to combat malaria::: it's not safe for pregnant women or children under the age of 5.  ""Those are the populations that most need treatment::: and yet::: they are the most vulnerable to drug toxicity. Because of that limitation::: and the parasite’s resistance to other existing drugs::: we need to create better::: safer drugs.”  VTX.VT.EDU Breaking the deadly cycle: Drug researchers tackle the malaria parasite at multiple life stages",2021-08-31 19:04:40,Oh man I hope we don't start seeing that stuff around here.,You know what they use for malaria..HCQ... you know the drug they held back from covid patients and still do.,What drugs are you going to mandate next?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ready for Game Day::: Hokies? 🦃🏈  🚘Parking lots open at 3 p.m. 📱All seats will use mobile ticketing 😷Masks are required in all indoor areas 🧡Wear ORANGE to show your Hokie spirit at the Orange Effect game!  Get all the details for this Friday ⬇️  HOKIESPORTS.COM Tech Athletics announces important information for football game vs. UNC - Virginia Tech Athletics,2021-08-31 13:51:48,Let’s Go….Hokies!,Josh Alley Chad Alley,I guess no requirement like vaccine card or negative covid test,Anyone know if the golf course RV lot unofficial is open Thursday night. The website says officially at noon game day but that cutting it really close w traffic in Blacksburg.,Superspreader event that’s okay because it brings in the the cash. Remember everyone it’s wealth that matters much much more to them than your health.,The stadium is outdoors so no mask,Is covid vaccination required to enter lane stadium on game day ?,GO HOKIES !! 🧡,"Masks weren't being enforced at all in the club area::: I can tell you that 🤦‍♂️🤦‍♂️🤦‍♂️🤦‍♂️🤦‍♂️ staff members taking orders from and serving food to completely unmasked patrons. 🙄🙄🙄  So much for ""required in common areas""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
